cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,         density,      x-velocity,    y-coordinate,    z-coordinate,     x-face-area
      1877, 1.200000010E-02,-4.299776163E-03,-8.887806907E-03, 6.140000153E+01,-7.535864711E-01,-4.299843684E-03,-8.887122385E-03, 0.000000000E+00
      1878, 1.200000010E-02,-4.291260615E-03,-8.878255263E-03, 6.140000153E+01,-1.344413877E+00,-4.291317891E-03,-8.877558634E-03, 0.000000000E+00
      1879, 1.200000010E-02,-4.281041678E-03,-8.866792545E-03, 6.140000153E+01,-1.923495531E+00,-4.281088710E-03,-8.866083808E-03, 0.000000000E+00
      1880, 1.200000010E-02,-4.268778954E-03,-8.853036910E-03, 6.140000153E+01,-2.433121920E+00,-4.268816207E-03,-8.852316998E-03, 0.000000000E+00
      1881, 1.200000010E-02,-4.308964126E-03,-8.847355843E-03, 6.140000153E+01,-2.727211714E-01,-4.308973905E-03,-8.847364224E-03, 0.000000000E+00
      1882, 1.200000010E-02,-4.301186185E-03,-8.840009570E-03, 6.140000153E+01,-8.835688233E-01,-4.301200155E-03,-8.840021677E-03, 0.000000000E+00
      1883, 1.200000010E-02,-4.291852470E-03,-8.831193671E-03, 6.140000153E+01,-1.562855482E+00,-4.291873425E-03,-8.831214160E-03, 0.000000000E+00
      1884, 1.200000010E-02,-4.280651920E-03,-8.820615709E-03, 6.140000153E+01,-2.204008579E+00,-4.280682653E-03,-8.820644580E-03, 0.000000000E+00
      1885, 1.200000010E-02,-4.267211538E-03,-8.807921782E-03, 6.140000153E+01,-2.736323357E+00,-4.267257173E-03,-8.807964623E-03, 0.000000000E+00
      1886, 1.200000010E-02,-4.308964126E-03,-8.799137548E-03, 6.140000153E+01,-3.129916489E-01,-4.308973905E-03,-8.799144998E-03, 0.000000000E+00
      1887, 1.200000010E-02,-4.301186185E-03,-8.792655542E-03, 6.140000153E+01,-9.966341853E-01,-4.301200155E-03,-8.792666718E-03, 0.000000000E+00
      1888, 1.200000010E-02,-4.291852470E-03,-8.784877136E-03, 6.140000153E+01,-1.734891415E+00,-4.291873425E-03,-8.784893900E-03, 0.000000000E+00
      1889, 1.200000010E-02,-4.280651920E-03,-8.775543422E-03, 6.140000153E+01,-2.396799088E+00,-4.280682653E-03,-8.775568567E-03, 0.000000000E+00
      1890, 1.200000010E-02,-4.267211538E-03,-8.764343336E-03, 6.140000153E+01,-2.902640581E+00,-4.267257173E-03,-8.764380589E-03, 0.000000000E+00
      1891, 1.200000010E-02,-4.308964126E-03,-8.750919253E-03, 6.140000153E+01,-3.423762023E-01,-4.308973905E-03,-8.750925772E-03, 0.000000000E+00
      1892, 1.200000010E-02,-4.301186185E-03,-8.745301515E-03, 6.140000153E+01,-1.084051132E+00,-4.301200155E-03,-8.745311759E-03, 0.000000000E+00
      1893, 1.200000010E-02,-4.291852470E-03,-8.738560602E-03, 6.140000153E+01,-1.864179134E+00,-4.291873425E-03,-8.738575503E-03, 0.000000000E+00
      1894, 1.200000010E-02,-4.280651920E-03,-8.730471134E-03, 6.140000153E+01,-2.533503294E+00,-4.280682653E-03,-8.730492555E-03, 0.000000000E+00
      1895, 1.200000010E-02,-4.267211538E-03,-8.720763028E-03, 6.140000153E+01,-3.019909859E+00,-4.267257173E-03,-8.720796555E-03, 0.000000000E+00
      1896, 1.200000010E-02,-4.308964126E-03,-8.702700958E-03, 6.140000153E+01,-3.648374379E-01,-4.308973905E-03,-8.702706546E-03, 0.000000000E+00
      1897, 1.200000010E-02,-4.301186185E-03,-8.697947487E-03, 6.140000153E+01,-1.148739219E+00,-4.301200155E-03,-8.697955869E-03, 0.000000000E+00
      1898, 1.200000010E-02,-4.291852470E-03,-8.692244068E-03, 6.140000153E+01,-1.957666755E+00,-4.291873425E-03,-8.692256175E-03, 0.000000000E+00
      1899, 1.200000010E-02,-4.280651920E-03,-8.685397916E-03, 6.140000153E+01,-2.631551504E+00,-4.280682653E-03,-8.685417473E-03, 0.000000000E+00
      1900, 1.200000010E-02,-4.267211538E-03,-8.677184582E-03, 6.140000153E+01,-3.106009245E+00,-4.267257173E-03,-8.677212521E-03, 0.000000000E+00
      1901, 1.200000010E-02,-4.308964126E-03,-8.654481731E-03, 6.140000153E+01,-3.807494640E-01,-4.308973905E-03,-8.654486388E-03, 0.000000000E+00
      1902, 1.200000010E-02,-4.301186185E-03,-8.650593460E-03, 6.140000153E+01,-1.194382310E+00,-4.301200155E-03,-8.650599979E-03, 0.000000000E+00
      1903, 1.200000010E-02,-4.291852470E-03,-8.645926602E-03, 6.140000153E+01,-2.023575544E+00,-4.291873425E-03,-8.645936847E-03, 0.000000000E+00
      1904, 1.200000010E-02,-4.280651920E-03,-8.640326560E-03, 6.140000153E+01,-2.701251984E+00,-4.280682653E-03,-8.640341461E-03, 0.000000000E+00
      1905, 1.200000010E-02,-4.267211538E-03,-8.633606136E-03, 6.140000153E+01,-3.167816639E+00,-4.267257173E-03,-8.633628488E-03, 0.000000000E+00
      1906, 1.200000010E-02,-4.308964126E-03,-8.606263436E-03, 6.140000153E+01,-3.902014792E-01,-4.308973905E-03,-8.606267162E-03, 0.000000000E+00
      1907, 1.200000010E-02,-4.301186185E-03,-8.603239432E-03, 6.140000153E+01,-1.221373558E+00,-4.301200155E-03,-8.603244089E-03, 0.000000000E+00
      1908, 1.200000010E-02,-4.291852470E-03,-8.599609137E-03, 6.140000153E+01,-2.062467813E+00,-4.291873425E-03,-8.599617518E-03, 0.000000000E+00
      1909, 1.200000010E-02,-4.280651920E-03,-8.595253341E-03, 6.140000153E+01,-2.742724895E+00,-4.280682653E-03,-8.595265448E-03, 0.000000000E+00
      1910, 1.200000010E-02,-4.267211538E-03,-8.590026759E-03, 6.140000153E+01,-3.204869270E+00,-4.267257173E-03,-8.590044454E-03, 0.000000000E+00
      1911, 1.200000010E-02,-4.308964126E-03,-8.558045141E-03, 6.140000153E+01,-3.918420076E-01,-4.308973905E-03,-8.558047935E-03, 0.000000000E+00
      1912, 1.200000010E-02,-4.301186185E-03,-8.555885404E-03, 6.140000153E+01,-1.225470543E+00,-4.301200155E-03,-8.555888198E-03, 0.000000000E+00
      1913, 1.200000010E-02,-4.291852470E-03,-8.553292602E-03, 6.140000153E+01,-2.067802191E+00,-4.291873425E-03,-8.553298190E-03, 0.000000000E+00
      1914, 1.200000010E-02,-4.280651920E-03,-8.550181054E-03, 6.140000153E+01,-2.749315977E+00,-4.280682653E-03,-8.550189435E-03, 0.000000000E+00
      1915, 1.200000010E-02,-4.267211538E-03,-8.546447381E-03, 6.140000153E+01,-3.212702036E+00,-4.267257173E-03,-8.546460420E-03, 0.000000000E+00
      1916, 1.200000010E-02,-4.308964126E-03,-8.509826846E-03, 6.140000153E+01,-3.833021820E-01,-4.308973905E-03,-8.509828709E-03, 0.000000000E+00
      1917, 1.200000010E-02,-4.301186185E-03,-8.508531377E-03, 6.140000153E+01,-1.200077415E+00,-4.301200155E-03,-8.508533239E-03, 0.000000000E+00
      1918, 1.200000010E-02,-4.291852470E-03,-8.506976068E-03, 6.140000153E+01,-2.030111313E+00,-4.291873425E-03,-8.506978862E-03, 0.000000000E+00
      1919, 1.200000010E-02,-4.280651920E-03,-8.505108766E-03, 6.140000153E+01,-2.711389065E+00,-4.280682653E-03,-8.505114354E-03, 0.000000000E+00
      1920, 1.200000010E-02,-4.267211538E-03,-8.502868935E-03, 6.140000153E+01,-3.184813976E+00,-4.267257173E-03,-8.502876386E-03, 0.000000000E+00
      1921, 1.200000010E-02,-4.308964126E-03,-8.461608551E-03, 6.140000153E+01,-3.626414239E-01,-4.308973905E-03,-8.461609483E-03, 0.000000000E+00
      1922, 1.200000010E-02,-4.301186185E-03,-8.461177349E-03, 6.140000153E+01,-1.140119314E+00,-4.301200155E-03,-8.461177349E-03, 0.000000000E+00
      1923, 1.200000010E-02,-4.291852470E-03,-8.460658602E-03, 6.140000153E+01,-1.942460179E+00,-4.291873425E-03,-8.460659534E-03, 0.000000000E+00
      1924, 1.200000010E-02,-4.280651920E-03,-8.460036479E-03, 6.140000153E+01,-2.620042324E+00,-4.280682653E-03,-8.460038342E-03, 0.000000000E+00
      1925, 1.200000010E-02,-4.267211538E-03,-8.459289558E-03, 6.140000153E+01,-3.111901045E+00,-4.267257173E-03,-8.459292352E-03, 0.000000000E+00
      1926, 1.200000010E-02,-4.308964126E-03,-8.413391188E-03, 6.140000153E+01,-3.278978765E-01,-4.308973905E-03,-8.413390256E-03, 0.000000000E+00
      1927, 1.200000010E-02,-4.301186185E-03,-8.413822390E-03, 6.140000153E+01,-1.039339662E+00,-4.301200155E-03,-8.413821459E-03, 0.000000000E+00
      1928, 1.200000010E-02,-4.291852470E-03,-8.414342068E-03, 6.140000153E+01,-1.797324538E+00,-4.291873425E-03,-8.414340205E-03, 0.000000000E+00
      1929, 1.200000010E-02,-4.280651920E-03,-8.414963260E-03, 6.140000153E+01,-2.466595888E+00,-4.280682653E-03,-8.414962329E-03, 0.000000000E+00
      1930, 1.200000010E-02,-4.267211538E-03,-8.415711112E-03, 6.140000153E+01,-2.980487585E+00,-4.267257173E-03,-8.415708318E-03, 0.000000000E+00
      1931, 1.200000010E-02,-4.308964126E-03,-8.365172893E-03, 6.140000153E+01,-2.813992202E-01,-4.308973905E-03,-8.365170099E-03, 0.000000000E+00
      1932, 1.200000010E-02,-4.301186185E-03,-8.366468363E-03, 6.140000153E+01,-9.008096457E-01,-4.301200155E-03,-8.366466500E-03, 0.000000000E+00
      1933, 1.200000010E-02,-4.291852470E-03,-8.368024603E-03, 6.140000153E+01,-1.589217186E+00,-4.291873425E-03,-8.368021809E-03, 0.000000000E+00
      1934, 1.200000010E-02,-4.280651920E-03,-8.369890973E-03, 6.140000153E+01,-2.237909555E+00,-4.280682653E-03,-8.369886316E-03, 0.000000000E+00
      1935, 1.200000010E-02,-4.267211538E-03,-8.372131735E-03, 6.140000153E+01,-2.773847580E+00,-4.267257173E-03,-8.372124285E-03, 0.000000000E+00
      1936, 1.200000010E-02,-4.308964126E-03,-8.316954598E-03, 6.140000153E+01,-2.315759808E-01,-4.308973905E-03,-8.316950873E-03, 0.000000000E+00
      1937, 1.200000010E-02,-4.301186185E-03,-8.319114335E-03, 6.140000153E+01,-7.468112111E-01,-4.301200155E-03,-8.319110610E-03, 0.000000000E+00
      1938, 1.200000010E-02,-4.291852470E-03,-8.321708068E-03, 6.140000153E+01,-1.343844771E+00,-4.291873425E-03,-8.321701549E-03, 0.000000000E+00
      1939, 1.200000010E-02,-4.280651920E-03,-8.324818686E-03, 6.140000153E+01,-1.950102448E+00,-4.280682653E-03,-8.324810304E-03, 0.000000000E+00
      1940, 1.200000010E-02,-4.267211538E-03,-8.328552358E-03, 6.140000153E+01,-2.498864174E+00,-4.267257173E-03,-8.328540251E-03, 0.000000000E+00
      1941, 1.200000010E-02,-4.308964126E-03,-8.268736303E-03, 6.140000153E+01,-1.863834113E-01,-4.308973905E-03,-8.268732578E-03, 0.000000000E+00
      1942, 1.200000010E-02,-4.301186185E-03,-8.271760307E-03, 6.140000153E+01,-6.002920270E-01,-4.301200155E-03,-8.271754719E-03, 0.000000000E+00
      1943, 1.200000010E-02,-4.291852470E-03,-8.275390603E-03, 6.140000153E+01,-1.095538616E+00,-4.291873425E-03,-8.275382221E-03, 0.000000000E+00
      1944, 1.200000010E-02,-4.280651920E-03,-8.279746398E-03, 6.140000153E+01,-1.636226177E+00,-4.280682653E-03,-8.279735222E-03, 0.000000000E+00
      1945, 1.200000010E-02,-4.267211538E-03,-8.284973912E-03, 6.140000153E+01,-2.175486326E+00,-4.267257173E-03,-8.284956217E-03, 0.000000000E+00
      1946, 1.200000010E-02,-4.308964126E-03,-8.220518008E-03, 6.140000153E+01,-1.579014212E-01,-4.308973905E-03,-8.220513351E-03, 0.000000000E+00
      1947, 1.200000010E-02,-4.301186185E-03,-8.224406280E-03, 6.140000153E+01,-4.932892323E-01,-4.301200155E-03,-8.224398829E-03, 0.000000000E+00
      1948, 1.200000010E-02,-4.291852470E-03,-8.229073137E-03, 6.140000153E+01,-8.829292059E-01,-4.291873425E-03,-8.229062892E-03, 0.000000000E+00
      1949, 1.200000010E-02,-4.280651920E-03,-8.234674111E-03, 6.140000153E+01,-1.323386192E+00,-4.280682653E-03,-8.234658279E-03, 0.000000000E+00
      1950, 1.200000010E-02,-4.267211538E-03,-8.241394535E-03, 6.140000153E+01,-1.807882190E+00,-4.267257173E-03,-8.241372183E-03, 0.000000000E+00
      1951, 1.200000010E-02,-4.308964126E-03,-8.172299713E-03, 6.140000153E+01,-1.586142629E-01,-4.308973905E-03,-8.172294125E-03, 0.000000000E+00
      1952, 1.200000010E-02,-4.301186185E-03,-8.177053183E-03, 6.140000153E+01,-4.723732471E-01,-4.301200155E-03,-8.177043870E-03, 0.000000000E+00
      1953, 1.200000010E-02,-4.291852470E-03,-8.182756603E-03, 6.140000153E+01,-7.953230143E-01,-4.291873425E-03,-8.182743564E-03, 0.000000000E+00
      1954, 1.200000010E-02,-4.280651920E-03,-8.189600892E-03, 6.140000153E+01,-1.122684717E+00,-4.280682653E-03,-8.189582266E-03, 0.000000000E+00
      1955, 1.200000010E-02,-4.267211538E-03,-8.197815157E-03, 6.140000153E+01,-1.488016009E+00,-4.267257173E-03,-8.197787218E-03, 0.000000000E+00
      1956, 1.200000010E-02,-4.308964126E-03,-8.124081418E-03, 6.140000153E+01,-1.810680777E-01,-4.308973905E-03,-8.124073967E-03, 0.000000000E+00
      1957, 1.200000010E-02,-4.301186185E-03,-8.129699156E-03, 6.140000153E+01,-5.351102352E-01,-4.301200155E-03,-8.129687980E-03, 0.000000000E+00
      1958, 1.200000010E-02,-4.291852470E-03,-8.136440068E-03, 6.140000153E+01,-8.875743747E-01,-4.291873425E-03,-8.136425167E-03, 0.000000000E+00
      1959, 1.200000010E-02,-4.280651920E-03,-8.144529536E-03, 6.140000153E+01,-1.201836467E+00,-4.280682653E-03,-8.144507185E-03, 0.000000000E+00
      1960, 1.200000010E-02,-4.267211538E-03,-8.154236712E-03, 6.140000153E+01,-1.452254415E+00,-4.267257173E-03,-8.154203184E-03, 0.000000000E+00
      1961, 1.200000010E-02,-4.308964126E-03,-8.075863123E-03, 6.140000153E+01,-2.161828130E-01,-4.308973905E-03,-8.075854741E-03, 0.000000000E+00
      1962, 1.200000010E-02,-4.301186185E-03,-8.082345128E-03, 6.140000153E+01,-6.425567269E-01,-4.301200155E-03,-8.082333021E-03, 0.000000000E+00
      1963, 1.200000010E-02,-4.291852470E-03,-8.090122603E-03, 6.140000153E+01,-1.070859790E+00,-4.291873425E-03,-8.090105839E-03, 0.000000000E+00
      1964, 1.200000010E-02,-4.280651920E-03,-8.099456318E-03, 6.140000153E+01,-1.434828043E+00,-4.280682653E-03,-8.099431172E-03, 0.000000000E+00
      1965, 1.200000010E-02,-4.267211538E-03,-8.110657334E-03, 6.140000153E+01,-1.663418055E+00,-4.267257173E-03,-8.110619150E-03, 0.000000000E+00
      1966, 1.200000010E-02,-4.308964126E-03,-8.027644828E-03, 6.140000153E+01,-2.521912456E-01,-4.308973905E-03,-8.027634583E-03, 0.000000000E+00
      1967, 1.200000010E-02,-4.301186185E-03,-8.034991100E-03, 6.140000153E+01,-7.633443475E-01,-4.301200155E-03,-8.034977131E-03, 0.000000000E+00
      1968, 1.200000010E-02,-4.291852470E-03,-8.043806069E-03, 6.140000153E+01,-1.270991564E+00,-4.291873425E-03,-8.043786511E-03, 0.000000000E+00
      1969, 1.200000010E-02,-4.280651920E-03,-8.054384030E-03, 6.140000153E+01,-1.673132896E+00,-4.280682653E-03,-8.054355159E-03, 0.000000000E+00
      1970, 1.200000010E-02,-4.267211538E-03,-8.067077957E-03, 6.140000153E+01,-1.894536018E+00,-4.267257173E-03,-8.067035116E-03, 0.000000000E+00
      1971, 1.200000010E-02,-4.306786694E-03,-7.979161106E-03, 6.140000153E+01,-2.792280316E-01,-4.306871444E-03,-7.979717106E-03,-1.135203043E-14
      1972, 1.200000010E-02,-4.299501888E-03,-7.986965589E-03, 6.140000153E+01,-8.541918993E-01,-4.299632274E-03,-7.987561636E-03, 0.000000000E+00
      1973, 1.200000010E-02,-4.290759563E-03,-7.996331900E-03, 6.140000153E+01,-1.416849136E+00,-4.290946294E-03,-7.996975444E-03, 0.000000000E+00
      1974, 1.200000010E-02,-4.280269146E-03,-8.007570170E-03, 6.140000153E+01,-1.845555902E+00,-4.280524328E-03,-8.008269593E-03, 0.000000000E+00
      1975, 1.200000010E-02,-4.267680924E-03,-8.021055721E-03, 6.140000153E+01,-2.070378065E+00,-4.268019926E-03,-8.021820337E-03, 0.000000000E+00
      1976, 1.200000010E-02,-4.297883715E-03,-7.931457832E-03, 6.140000153E+01,-2.887821794E-01,-4.298124462E-03,-7.932145149E-03,-2.184363801E-14
      1977, 1.200000010E-02,-4.291944671E-03,-7.939551026E-03, 6.140000153E+01,-8.886908293E-01,-4.292229656E-03,-7.940284908E-03, 0.000000000E+00
      1978, 1.200000010E-02,-4.284818191E-03,-7.949264720E-03, 6.140000153E+01,-1.485802412E+00,-4.285157192E-03,-7.950051688E-03, 0.000000000E+00
      1979, 1.200000010E-02,-4.276266787E-03,-7.960920222E-03, 6.140000153E+01,-1.948974133E+00,-4.276671913E-03,-7.961770520E-03, 0.000000000E+00
      1980, 1.200000010E-02,-4.266004544E-03,-7.974906825E-03, 6.140000153E+01,-2.200547218E+00,-4.266493022E-03,-7.975829765E-03, 0.000000000E+00
      1981, 1.200000010E-02,-4.279793240E-03,-7.886486128E-03, 6.140000153E+01,-2.985240221E-01,-4.279986024E-03,-7.886834443E-03,-1.004751837E-14
      1982, 1.200000010E-02,-4.275118001E-03,-7.894775830E-03, 6.140000153E+01,-9.278287292E-01,-4.275308922E-03,-7.895126007E-03, 0.000000000E+00
      1983, 1.200000010E-02,-4.269507714E-03,-7.904723287E-03, 6.140000153E+01,-1.562792778E+00,-4.269697238E-03,-7.905075327E-03, 0.000000000E+00
      1984, 1.200000010E-02,-4.262775183E-03,-7.916659117E-03, 6.140000153E+01,-2.062474012E+00,-4.262963776E-03,-7.917013019E-03, 0.000000000E+00
      1985, 1.200000010E-02,-4.254696425E-03,-7.930982858E-03, 6.140000153E+01,-2.339967966E+00,-4.254885018E-03,-7.931336761E-03, 0.000000000E+00
      1986, 1.200000010E-02,-4.252769984E-03,-7.845718414E-03, 6.140000153E+01,-3.293880820E-01,-4.252802581E-03,-7.845776156E-03, 0.000000000E+00
      1987, 1.200000010E-02,-4.248254932E-03,-7.853535935E-03, 6.140000153E+01,-1.026203990E+00,-4.248286132E-03,-7.853596471E-03, 0.000000000E+00
      1988, 1.200000010E-02,-4.242837429E-03,-7.862916216E-03, 6.140000153E+01,-1.721269846E+00,-4.242864903E-03,-7.862982340E-03, 0.000000000E+00
      1989, 1.200000010E-02,-4.236336332E-03,-7.874172181E-03, 6.140000153E+01,-2.251466751E+00,-4.236359149E-03,-7.874246687E-03, 0.000000000E+00
      1990, 1.200000010E-02,-4.228535108E-03,-7.887679152E-03, 6.140000153E+01,-2.539840460E+00,-4.228551406E-03,-7.887765765E-03, 0.000000000E+00
      1991, 1.200000010E-02,-4.218387883E-03,-7.811076473E-03, 6.140000153E+01,-3.512466252E-01,-4.218582530E-03,-7.811223622E-03, 0.000000000E+00
      1992, 1.200000010E-02,-4.214104731E-03,-7.818553597E-03, 6.140000153E+01,-1.097085238E+00,-4.214301240E-03,-7.818698883E-03, 0.000000000E+00
      1993, 1.200000010E-02,-4.208965227E-03,-7.827525958E-03, 6.140000153E+01,-1.827400804E+00,-4.209163133E-03,-7.827667519E-03, 0.000000000E+00
      1994, 1.200000010E-02,-4.202797078E-03,-7.838292979E-03, 6.140000153E+01,-2.372658253E+00,-4.202999175E-03,-7.838428020E-03, 0.000000000E+00
      1995, 1.200000010E-02,-4.195396323E-03,-7.851213217E-03, 6.140000153E+01,-2.679324389E+00,-4.195604008E-03,-7.851338014E-03, 0.000000000E+00
      1996, 1.200000010E-02,-4.178246018E-03,-7.784027606E-03, 6.140000153E+01,-3.479635417E-01,-4.178392701E-03,-7.784095593E-03, 0.000000000E+00
      1997, 1.200000010E-02,-4.174867179E-03,-7.791608106E-03, 6.140000153E+01,-1.089699745E+00,-4.175015260E-03,-7.791673299E-03, 0.000000000E+00
      1998, 1.200000010E-02,-4.170812666E-03,-7.800704800E-03, 6.140000153E+01,-1.824942231E+00,-4.170963075E-03,-7.800766267E-03, 0.000000000E+00
      1999, 1.200000010E-02,-4.165946972E-03,-7.811621763E-03, 6.140000153E+01,-2.390674591E+00,-4.166100640E-03,-7.811675314E-03, 0.000000000E+00
      2000, 1.200000010E-02,-4.160108510E-03,-7.824721746E-03, 6.140000153E+01,-2.731715679E+00,-4.160266835E-03,-7.824763656E-03, 0.000000000E+00
      2001, 1.200000010E-02,-3.816035576E-03,-8.847355843E-03, 6.140000153E+01,-2.092862278E-01,-3.816026030E-03,-8.847364224E-03, 0.000000000E+00
      2002, 1.200000010E-02,-3.823813749E-03,-8.840009570E-03, 6.140000153E+01,-6.619160771E-01,-3.823799780E-03,-8.840021677E-03, 0.000000000E+00
      2003, 1.200000010E-02,-4.133890383E-03,-7.765461225E-03, 6.140000153E+01,-3.360803723E-01,-4.134050105E-03,-7.765482645E-03, 0.000000000E+00
      2004, 1.200000010E-02,-3.833147697E-03,-8.831193671E-03, 6.140000153E+01,-1.165684462E+00,-3.833126975E-03,-8.831214160E-03, 0.000000000E+00
      2005, 1.200000010E-02,-4.132061265E-03,-7.773259189E-03, 6.140000153E+01,-1.058484674E+00,-4.132224247E-03,-7.773268968E-03, 0.000000000E+00
      2006, 1.200000010E-02,-4.129867069E-03,-7.782617118E-03, 6.140000153E+01,-1.787625670E+00,-4.130033776E-03,-7.782607805E-03, 0.000000000E+00
      2007, 1.200000010E-02,-3.844348015E-03,-8.820615709E-03, 6.140000153E+01,-1.647385120E+00,-3.844317282E-03,-8.820644580E-03, 0.000000000E+00
      2008, 1.200000010E-02,-4.127233289E-03,-7.793846540E-03, 6.140000153E+01,-2.369497299E+00,-4.127407447E-03,-7.793805562E-03, 0.000000000E+00
      2009, 1.200000010E-02,-3.857788863E-03,-8.807921782E-03, 6.140000153E+01,-2.066296101E+00,-3.857742995E-03,-8.807964623E-03, 0.000000000E+00
      2010, 1.200000010E-02,-4.124073312E-03,-7.807320915E-03, 6.140000153E+01,-2.747892141E+00,-4.124259576E-03,-7.807228714E-03, 0.000000000E+00
      2011, 1.200000010E-02,-4.086355679E-03,-7.755982690E-03, 6.140000153E+01,-3.400700092E-01,-4.086427856E-03,-7.755998988E-03, 0.000000000E+00
      2012, 1.200000010E-02,-4.085188732E-03,-7.763860747E-03, 6.140000153E+01,-1.063311219E+00,-4.085305147E-03,-7.763885427E-03, 0.000000000E+00
      2013, 1.200000010E-02,-4.083788954E-03,-7.773314137E-03, 6.140000153E+01,-1.789861679E+00,-4.083958920E-03,-7.773349062E-03, 0.000000000E+00
      2014, 1.200000010E-02,-4.082107916E-03,-7.784658112E-03, 6.140000153E+01,-2.374099731E+00,-4.082342144E-03,-7.784707472E-03, 0.000000000E+00
      2015, 1.200000010E-02,-4.080091603E-03,-7.798271254E-03, 6.140000153E+01,-2.768075466E+00,-4.080401734E-03,-7.798338309E-03, 0.000000000E+00
      2016, 1.200000010E-02,-4.037816543E-03,-7.755988277E-03, 6.140000153E+01,-3.278840184E-01,-4.037633538E-03,-7.755989209E-03, 0.000000000E+00
      2017, 1.200000010E-02,-4.037162755E-03,-7.763878442E-03, 6.140000153E+01,-1.032960653E+00,-4.037026782E-03,-7.763875183E-03, 0.000000000E+00
      2018, 1.200000010E-02,-4.036378581E-03,-7.773346268E-03, 6.140000153E+01,-1.755177021E+00,-4.036297556E-03,-7.773333229E-03, 0.000000000E+00
